protocol,hostname,topLevelDomain,primaryDomain,path,query,noOfQuery,ipaddress,hostnameLength,topLevelDomainLength,primaryDomainLength,pathLength,containsIp,no_of_dots,length_of_url,domainToken,pathToken,token_count,avg_token_length,path_token_count,avg_path_token,domain_token_count,largest_domain,avg_domain_token,malicious
http,davidzink.com,com,davidzink.com,,,0,dc321.cn,13,3,13,0,1,1,15,"davidzink,com",,0,0,0,0,0,0,0,0
http,dde.de.drive-files-b.com,com,drive-files-b.com,,,0,104.102.246.37,24,3,17,0,0,3,31,"dde,de,drive-files-b,com",,4,5.25,0,0,4,13,5.25,0
http,dde.de.drive-files-b.com,com,drive-files-b.com,,,0,de2812.space,24,3,17,0,1,1,19,"dde,de,drive-files-b,com",,0,0,0,0,0,0,0,0
http,deathstick.com,com,deathstick.com,,,0,23.20.239.12,14,3,14,0,0,1,21,"deathstick,com",,2,6.5,0,0,2,10,6.5,0
http,decorinfo.ru,ru,decorinfo.ru,,,0,87.236.16.78,12,2,12,0,0,1,19,"decorinfo,ru",,2,5.5,0,0,2,9,5.5,0
http,decorinfo.ru,ru,decorinfo.ru,,,0,def0239.stream,12,2,12,0,1,1,21,"decorinfo,ru",,0,0,0,0,0,0,0,0
http,decorinfo.ru,ru,decorinfo.ru,,,0,deh0115.stream,12,2,12,0,1,1,21,"decorinfo,ru",,0,0,0,0,0,0,0,0
http,decorinfo.ru,ru,decorinfo.ru,,,0,dej0478.online,12,2,12,0,1,1,21,"decorinfo,ru",,0,0,0,0,0,0,0,0
http,delhihairloss.com,com,delhihairloss.com,,,0,216.10.245.248,17,3,17,0,0,1,24,"delhihairloss,com",,2,8.0,0,0,2,13,8.0,0
http,demo.3cserve.com.tw,com.tw,3cserve.com.tw,,,0,118.163.38.202,19,6,14,0,0,3,26,"demo,3cserve,com,tw",,4,4.0,0,0,4,7,4.0,0
http,denaros.pl,pl,denaros.pl,,,0,89.161.255.11,10,2,10,0,0,1,17,"denaros,pl",,2,4.5,0,0,2,7,4.5,0
http,depressantetpfegppu.xyz,xyz,depressantetpfegppu.xyz,,,0,162.255.119.163,23,3,23,0,0,1,30,"depressantetpfegppu,xyz",,2,11.0,0,0,2,19,11.0,0
http,desibabas.com,com,desibabas.com,,,0,103.224.182.245,13,3,13,0,0,1,20,"desibabas,com",,2,6.0,0,0,2,9,6.0,0
http,desnmsp.com,com,desnmsp.com,,,0,166.62.80.52,11,3,11,0,0,1,18,"desnmsp,com",,2,5.0,0,0,2,7,5.0,0
http,dev-crm-sodebo.dhm-it.fr,fr,dhm-it.fr,,,0,18.196.59.67,24,2,9,0,0,2,31,"dev-crm-sodebo,dhm-it,fr",,3,7.333333333333333,0,0,3,14,7.333333333333333,0
http,devil.tokyo,tokyo,devil.tokyo,,,0,69.197.18.174,11,5,11,0,0,1,18,"devil,tokyo",,2,5.0,0,0,2,5,5.0,0
http,dezipper.com,com,dezipper.com,,,0,74.113.237.180,12,3,12,0,0,1,19,"dezipper,com",,2,5.5,0,0,2,8,5.5,0
http,dezipper.com,com,dezipper.com,,,0,dge2ss9b4veoy.cloudfront.net,12,3,12,0,1,2,35,"dezipper,com",,0,0,0,0,0,0,0,0
http,dhsetfbvbn.neliver.com,com,neliver.com,,,0,dge2ss9b4veoy.cloudfront.net,22,3,11,0,0,2,29,"dhsetfbvbn,neliver,com",,3,6.666666666666667,0,0,3,10,6.666666666666667,0
http,dibutecno-17.es,es,dibutecno-17.es,,,0,dge2ss9b4veoy.cloudfront.net,15,2,15,0,0,1,22,"dibutecno-17,es",,2,7.0,0,0,2,12,7.0,0
http,different-festivals.tk,tk,different-festivals.tk,,,0,195.20.40.156,22,2,22,0,0,1,29,"different-festivals,tk",,2,10.5,0,0,2,19,10.5,0
http,digolftournament.com,com,digolftournament.com,,,0,50.63.202.32,20,3,20,0,0,1,27,"digolftournament,com",,2,9.5,0,0,2,16,9.5,0
http,dingtotningsof.ru,ru,dingtotningsof.ru,,,0,185.117.155.106,17,2,17,0,0,1,24,"dingtotningsof,ru",,2,8.0,0,0,2,14,8.0,0
http,direitopublico.com.br,com.br,direitopublico.com.br,,,0,185.117.155.106,21,6,21,0,0,2,28,"direitopublico,com,br",,3,6.333333333333333,0,0,3,14,6.333333333333333,0
http,disk-05qd5.stream,stream,disk-05qd5.stream,,,0,185.117.155.106,17,6,17,0,0,1,24,"disk-05qd5,stream",,2,8.0,0,0,2,10,8.0,0
http,disk-1otlk6.stream,stream,disk-1otlk6.stream,,,0,23.111.141.122,18,6,18,0,0,1,25,"disk-1otlk6,stream",,2,8.5,0,0,2,11,8.5,0
http,disk-3alge3.stream,stream,disk-3alge3.stream,,,0,23.111.141.122,18,6,18,0,0,1,25,"disk-3alge3,stream",,2,8.5,0,0,2,11,8.5,0
http,disk-3alge3.stream,stream,disk-3alge3.stream,,,0,disk-3s6zx3.stream,18,6,18,0,1,1,25,"disk-3alge3,stream",,0,0,0,0,0,0,0,0
http,disk-68cr8.stream,stream,disk-68cr8.stream,,,0,disk-3s6zx3.stream,17,6,17,0,0,1,24,"disk-68cr8,stream",,2,8.0,0,0,2,10,8.0,0
http,disk-aby96.stream,stream,disk-aby96.stream,,,0,198.54.117.197,17,6,17,0,0,1,24,"disk-aby96,stream",,2,8.0,0,0,2,10,8.0,0
http,disk-lk36.stream,stream,disk-lk36.stream,,,0,198.54.117.197,16,6,16,0,0,1,23,"disk-lk36,stream",,2,7.5,0,0,2,9,7.5,0
http,disk-qk76.stream,stream,disk-qk76.stream,,,0,198.54.117.197,16,6,16,0,0,1,23,"disk-qk76,stream",,2,7.5,0,0,2,9,7.5,0
http,distribmenuiseries.fr,fr,distribmenuiseries.fr,,,0,83.166.138.58,21,2,21,0,0,1,28,"distribmenuiseries,fr",,2,10.0,0,0,2,18,10.0,0
http,dizzily.us,us,dizzily.us,,,0,162.248.246.162,10,2,10,0,0,1,17,"dizzily,us",,2,4.5,0,0,2,7,4.5,0
http,djx08lk9pf.neliver.com,com,neliver.com,,,0,162.248.246.162,22,3,11,0,0,2,29,"djx08lk9pf,neliver,com",,3,6.666666666666667,0,0,3,10,6.666666666666667,0
http,dl.jpsystools.live,live,jpsystools.live,,,0,52.222.138.28,18,4,15,0,0,2,25,"dl,jpsystools,live",,3,5.333333333333333,0,0,3,10,5.333333333333333,0
http,dlg-configs.buzzrin.de,de,buzzrin.de,,,0,104.40.156.71,22,2,10,0,0,2,29,"dlg-configs,buzzrin,de",,3,6.666666666666667,0,0,3,11,6.666666666666667,0
http,dmdwzldwsh.neliver.com,com,neliver.com,,,0,104.40.156.71,22,3,11,0,0,2,29,"dmdwzldwsh,neliver,com",,3,6.666666666666667,0,0,3,10,6.666666666666667,0
http,dnlppl5zie.neliver.com,com,neliver.com,,,0,104.40.156.71,22,3,11,0,0,2,29,"dnlppl5zie,neliver,com",,3,6.666666666666667,0,0,3,10,6.666666666666667,0
http,docmate.com,com,docmate.com,,,0,52.38.216.226,11,3,11,0,0,1,18,"docmate,com",,2,5.0,0,0,2,7,5.0,0
http,dogeboost.com,com,dogeboost.com,,,0,104.24.96.74,13,3,13,0,0,1,20,"dogeboost,com",,2,6.0,0,0,2,9,6.0,0
http,doloresabernathy.icu,icu,doloresabernathy.icu,,,0,104.24.96.74,20,3,20,0,0,1,27,"doloresabernathy,icu",,2,9.5,0,0,2,16,9.5,0
http,donald7m.hopto.org,hopto.org,donald7m.hopto.org,,,0,104.24.96.74,18,9,18,0,0,2,25,"donald7m,hopto,org",,3,5.333333333333333,0,0,3,8,5.333333333333333,0
http,doorleads.com,com,doorleads.com,,,0,220.128.78.7,13,3,13,0,0,1,20,"doorleads,com",,2,6.0,0,0,2,9,6.0,0
http,dotsolidsystems.net,net,dotsolidsystems.net,,,0,67.220.188.162,19,3,19,0,0,1,26,"dotsolidsystems,net",,2,9.0,0,0,2,15,9.0,0
http,down.apps.sina.cn,cn,sina.cn,,,0,223.30.211.208,17,2,7,0,0,3,24,"down,apps,sina,cn",,4,3.5,0,0,4,4,3.5,0
http,down.xfplay.com,com,xfplay.com,,,0,115.238.252.20,15,3,10,0,0,2,22,"down,xfplay,com",,3,4.333333333333333,0,0,3,6,4.333333333333333,0
http,down2crazy.com,com,down2crazy.com,,,0,208.91.196.74,14,3,14,0,0,1,21,"down2crazy,com",,2,6.5,0,0,2,10,6.5,0
http,download.anytimeastrology.com,com,anytimeastrology.com,,,0,35.244.218.203,29,3,20,0,0,2,36,"download,anytimeastrology,com",,3,9.0,0,0,3,16,9.0,0
http,download.freearticleskimmer.com,com,freearticleskimmer.com,,,0,74.113.233.180,31,3,22,0,0,2,38,"download,freearticleskimmer,com",,3,9.666666666666666,0,0,3,18,9.666666666666666,0
http,download.onlineappupdater.com,com,onlineappupdater.com,,,0,192.241.135.91,29,3,20,0,0,2,36,"download,onlineappupdater,com",,3,9.0,0,0,3,16,9.0,0
http,download.wildtangent.com,com,wildtangent.com,,,0,209.67.99.47,24,3,15,0,0,2,31,"download,wildtangent,com",,3,7.333333333333333,0,0,3,11,7.333333333333333,0
http,downloadforfrees.me,me,downloadforfrees.me,,,0,162.247.155.100,19,2,19,0,0,1,26,"downloadforfrees,me",,2,9.0,0,0,2,16,9.0,0
http,downloodvideo.org,org,downloodvideo.org,,,0,162.247.155.100,17,3,17,0,0,1,24,"downloodvideo,org",,2,8.0,0,0,2,13,8.0,0
http,dpn-school.ru,ru,dpn-school.ru,,,0,92.53.123.104,13,2,13,0,0,1,20,"dpn-school,ru",,2,6.0,0,0,2,10,6.0,0
http,dragonhacks.com,com,dragonhacks.com,,,0,162.210.196.171,15,3,15,0,0,1,22,"dragonhacks,com",,2,7.0,0,0,2,11,7.0,0
http,dreamgrow.net,net,dreamgrow.net,,,0,213.180.31.141,13,3,13,0,0,1,20,"dreamgrow,net",,2,6.0,0,0,2,9,6.0,0
http,drhwts.loan,loan,drhwts.loan,,,0,47.91.170.222,11,4,11,0,0,1,18,"drhwts,loan",,2,5.0,0,0,2,6,5.0,0
http,drlwgd.loan,loan,drlwgd.loan,,,0,47.91.170.222,11,4,11,0,0,1,18,"drlwgd,loan",,2,5.0,0,0,2,6,5.0,0
http,drplc0oan8.neliver.com,com,neliver.com,,,0,47.91.170.222,22,3,11,0,0,2,29,"drplc0oan8,neliver,com",,3,6.666666666666667,0,0,3,10,6.666666666666667,0
http,drums-outlet.com,com,drums-outlet.com,,,0,198.54.114.137,16,3,16,0,0,1,23,"drums-outlet,com",,2,7.5,0,0,2,12,7.5,0
http,dsgkhgorpt.neliver.com,com,neliver.com,,,0,198.54.114.137,22,3,11,0,0,2,29,"dsgkhgorpt,neliver,com",,3,6.666666666666667,0,0,3,10,6.666666666666667,0
http,dtopalertcenter.info,info,dtopalertcenter.info,,,0,50.63.202.39,20,4,20,0,0,1,27,"dtopalertcenter,info",,2,9.5,0,0,2,15,9.5,0
http,dugganinternational.ca,ca,dugganinternational.ca,,,0,151.139.243.1,22,2,22,0,0,1,29,"dugganinternational,ca",,2,10.5,0,0,2,19,10.5,0
http,durolosangeles.com,com,durolosangeles.com,,,0,91.218.127.180,18,3,18,0,0,1,25,"durolosangeles,com",,2,8.5,0,0,2,14,8.5,0
http,dvrycycrjb.neliver.com,com,neliver.com,,,0,91.218.127.180,22,3,11,0,0,2,29,"dvrycycrjb,neliver,com",,3,6.666666666666667,0,0,3,10,6.666666666666667,0
http,dvrycycrjb.neliver.com,com,neliver.com,,,0,dx114.downyouxi.com,22,3,11,0,1,2,26,"dvrycycrjb,neliver,com",,0,0,0,0,0,0,0,0
http,dyinet.com,com,dyinet.com,,,0,185.53.178.8,10,3,10,0,0,1,17,"dyinet,com",,2,4.5,0,0,2,6,4.5,0
http,dzyeptbqjo.neliver.com,com,neliver.com,,,0,185.53.178.8,22,3,11,0,0,2,29,"dzyeptbqjo,neliver,com",,3,6.666666666666667,0,0,3,10,6.666666666666667,0
http,e2bx8mriu5.neliver.com,com,neliver.com,,,0,185.53.178.8,22,3,11,0,0,2,29,"e2bx8mriu5,neliver,com",,3,6.666666666666667,0,0,3,10,6.666666666666667,0
http,e9prqftx5p.neliver.com,com,neliver.com,,,0,185.53.178.8,22,3,11,0,0,2,29,"e9prqftx5p,neliver,com",,3,6.666666666666667,0,0,3,10,6.666666666666667,0
http,earthsurfmobile.tk,tk,earthsurfmobile.tk,,,0,195.20.40.92,18,2,18,0,0,1,25,"earthsurfmobile,tk",,2,8.5,0,0,2,15,8.5,0
http,easynetseek.com,com,easynetseek.com,,,0,54.208.77.124,15,3,15,0,0,1,22,"easynetseek,com",,2,7.0,0,0,2,11,7.0,0
http,ebenizer.ml,ml,ebenizer.ml,,,0,195.20.52.12,11,2,11,0,0,1,18,"ebenizer,ml",,2,5.0,0,0,2,8,5.0,0
http,ecfbhmib85.neliver.com,com,neliver.com,,,0,195.20.52.12,22,3,11,0,0,2,29,"ecfbhmib85,neliver,com",,3,6.666666666666667,0,0,3,10,6.666666666666667,0
http,ecoquantintel.com,com,ecoquantintel.com,,,0,35.202.188.39,17,3,17,0,0,1,24,"ecoquantintel,com",,2,8.0,0,0,2,13,8.0,0
http,edgrdeouvpal.com,com,edgrdeouvpal.com,,,0,35.202.188.39,16,3,16,0,0,1,23,"edgrdeouvpal,com",,2,7.5,0,0,2,12,7.5,0
http,edunayok.org,org,edunayok.org,,,0,35.202.188.39,12,3,12,0,0,1,19,"edunayok,org",,2,5.5,0,0,2,8,5.5,0
http,efbthmoiuykmkjkjgt.com,com,efbthmoiuykmkjkjgt.com,,,0,193.201.224.238,22,3,22,0,0,1,29,"efbthmoiuykmkjkjgt,com",,2,10.5,0,0,2,18,10.5,0
http,egmfirm.com,com,egmfirm.com,,,0,198.57.165.46,11,3,11,0,0,1,18,"egmfirm,com",,2,5.0,0,0,2,7,5.0,0
http,ehbcdxyuti.neliver.com,com,neliver.com,,,0,198.57.165.46,22,3,11,0,0,2,29,"ehbcdxyuti,neliver,com",,3,6.666666666666667,0,0,3,10,6.666666666666667,0
http,ej3qno3grg.neliver.com,com,neliver.com,,,0,198.57.165.46,22,3,11,0,0,2,29,"ej3qno3grg,neliver,com",,3,6.666666666666667,0,0,3,10,6.666666666666667,0
http,ekpebelelele.com,com,ekpebelelele.com,,,0,198.57.165.46,16,3,16,0,0,1,23,"ekpebelelele,com",,2,7.5,0,0,2,12,7.5,0
http,electricroulettecom.skimlinks.com,com,skimlinks.com,,,0,151.101.2.202,33,3,13,0,0,2,40,"electricroulettecom,skimlinks,com",,3,10.333333333333334,0,0,3,19,10.333333333333334,0
http,elibrary.co.ke,co.ke,elibrary.co.ke,,,0,69.16.239.102,14,5,14,0,0,2,21,"elibrary,co,ke",,3,4.0,0,0,3,8,4.0,0
http,ellisjone.ddns.net,ddns.net,ellisjone.ddns.net,,,0,184.75.209.164,18,8,18,0,0,2,25,"ellisjone,ddns,net",,3,5.333333333333333,0,0,3,9,5.333333333333333,0
http,elxtipt3we.neliver.com,com,neliver.com,,,0,184.75.209.164,22,3,11,0,0,2,29,"elxtipt3we,neliver,com",,3,6.666666666666667,0,0,3,10,6.666666666666667,0
http,emeconcontrols.com,com,emeconcontrols.com,,,0,166.62.28.110,18,3,18,0,0,1,25,"emeconcontrols,com",,2,8.5,0,0,2,14,8.5,0
http,empcl.org,org,empcl.org,,,0,66.147.242.158,9,3,9,0,0,1,16,"empcl,org",,2,4.0,0,0,2,5,4.0,0
http,enataihomes.com,com,enataihomes.com,,,0,91.218.127.156,15,3,15,0,0,1,22,"enataihomes,com",,2,7.0,0,0,2,11,7.0,0
http,enet.cm,cm,enet.cm,,,0,185.22.109.97,7,2,7,0,0,1,14,"enet,cm",,2,3.0,0,0,2,4,3.0,0
http,ennexcaze.strefa.pl,pl,strefa.pl,,,0,217.74.65.23,19,2,9,0,0,2,26,"ennexcaze,strefa,pl",,3,5.666666666666667,0,0,3,9,5.666666666666667,0
http,envelopeteallc.com,com,envelopeteallc.com,,,0,217.74.65.23,18,3,18,0,0,1,25,"envelopeteallc,com",,2,8.5,0,0,2,14,8.5,0
http,envelopeteallc.com,com,envelopeteallc.com,,,0,epgqw7c8ef.neliver.com,18,3,18,0,1,2,29,"envelopeteallc,com",,0,0,0,0,0,0,0,0
http,equilibriummedical.com.br,com.br,equilibriummedical.com.br,,,0,179.188.11.47,25,6,25,0,0,2,32,"equilibriummedical,com,br",,3,7.666666666666667,0,0,3,18,7.666666666666667,0
http,ericweb.co.za,co.za,ericweb.co.za,,,0,196.25.211.127,13,5,13,0,0,2,20,"ericweb,co,za",,3,3.6666666666666665,0,0,3,7,3.6666666666666665,0
http,errikopasikery.tk,tk,errikopasikery.tk,,,0,196.25.211.127,17,2,17,0,0,1,24,"errikopasikery,tk",,2,8.0,0,0,2,14,8.0,0
http,error-0steo6.stream,stream,error-0steo6.stream,,,0,165.227.1.196,19,6,19,0,0,1,26,"error-0steo6,stream",,2,9.0,0,0,2,12,9.0,0
http,error-0steo6.stream,stream,error-0steo6.stream,,,0,error-2d4tr3.stream,19,6,19,0,1,1,26,"error-0steo6,stream",,0,0,0,0,0,0,0,0
http,error-30zd0.stream,stream,error-30zd0.stream,,,0,198.54.117.197,18,6,18,0,0,1,25,"error-30zd0,stream",,2,8.5,0,0,2,11,8.5,0
http,error-4hxmz0.stream,stream,error-4hxmz0.stream,,,0,198.54.117.197,19,6,19,0,0,1,26,"error-4hxmz0,stream",,2,9.0,0,0,2,12,9.0,0
http,error-60wi0.stream,stream,error-60wi0.stream,,,0,198.54.117.197,18,6,18,0,0,1,25,"error-60wi0,stream",,2,8.5,0,0,2,11,8.5,0
http,error-abr26.stream,stream,error-abr26.stream,,,0,198.54.117.197,18,6,18,0,0,1,25,"error-abr26,stream",,2,8.5,0,0,2,11,8.5,0
http,error-adq66.stream,stream,error-adq66.stream,,,0,162.254.202.93,18,6,18,0,0,1,25,"error-adq66,stream",,2,8.5,0,0,2,11,8.5,0
http,error-rn26.stream,stream,error-rn26.stream,,,0,162.254.202.93,17,6,17,0,0,1,24,"error-rn26,stream",,2,8.0,0,0,2,10,8.0,0
http,erythritesbywfzcn.xyz,xyz,erythritesbywfzcn.xyz,,,0,192.64.119.176,21,3,21,0,0,1,28,"erythritesbywfzcn,xyz",,2,10.0,0,0,2,17,10.0,0
http,eshopok.com,com,eshopok.com,,,0,192.64.119.176,11,3,11,0,0,1,18,"eshopok,com",,2,5.0,0,0,2,7,5.0,0
http,essads.com,com,essads.com,,,0,174.36.58.125,10,3,10,0,0,1,17,"essads,com",,2,4.5,0,0,2,6,4.5,0
http,et-sec.elec-secursms-acc.com,com,elec-secursms-acc.com,,,0,174.36.58.125,28,3,21,0,0,2,35,"et-sec,elec-secursms-acc,com",,3,8.666666666666666,0,0,3,17,8.666666666666666,0
http,ethiccert.com,com,ethiccert.com,,,0,94.73.145.248,13,3,13,0,0,1,20,"ethiccert,com",,2,6.0,0,0,2,9,6.0,0
http,eu.uspostly.info,info,uspostly.info,,,0,94.73.145.248,16,4,13,0,0,2,23,"eu,uspostly,info",,3,4.666666666666667,0,0,3,8,4.666666666666667,0
http,europ-continents.com.ph,com.ph,europ-continents.com.ph,,,0,72.18.132.59,23,6,23,0,0,2,30,"europ-continents,com,ph",,3,7.0,0,0,3,16,7.0,0
http,eva.legal,legal,eva.legal,,,0,50.63.202.42,9,5,9,0,0,1,16,"eva,legal",,2,4.0,0,0,2,5,4.0,0
http,everydaylookup.com,com,everydaylookup.com,,,0,74.113.237.180,18,3,18,0,0,1,25,"everydaylookup,com",,2,8.5,0,0,2,14,8.5,0
http,ewentualnie.nazwa.pl,pl,nazwa.pl,,,0,77.55.107.208,20,2,8,0,0,2,27,"ewentualnie,nazwa,pl",,3,6.0,0,0,3,11,6.0,0
http,excez57ptt.neliver.com,com,neliver.com,,,0,77.55.107.208,22,3,11,0,0,2,29,"excez57ptt,neliver,com",,3,6.666666666666667,0,0,3,10,6.666666666666667,0
http,expectsuccess.net,net,expectsuccess.net,,,0,184.168.131.241,17,3,17,0,0,1,24,"expectsuccess,net",,2,8.0,0,0,2,13,8.0,0
http,extazeasy.xyz,xyz,extazeasy.xyz,,,0,184.168.131.241,13,3,13,0,0,1,20,"extazeasy,xyz",,2,6.0,0,0,2,9,6.0,0
http,eyhbxckzrp.neliver.com,com,neliver.com,,,0,184.168.131.241,22,3,11,0,0,2,29,"eyhbxckzrp,neliver,com",,3,6.666666666666667,0,0,3,10,6.666666666666667,0
http,f-p-z.com,com,f-p-z.com,,,0,88.208.33.134,9,3,9,0,0,1,16,"f-p-z,com",,2,4.0,0,0,2,5,4.0,0
http,f4pfizqkt8.centde.com,com,centde.com,,,0,204.11.56.48,21,3,10,0,0,2,28,"f4pfizqkt8,centde,com",,3,6.333333333333333,0,0,3,10,6.333333333333333,0
http,fabiannewman.com,com,fabiannewman.com,,,0,192.186.255.4,16,3,16,0,0,1,23,"fabiannewman,com",,2,7.5,0,0,2,12,7.5,0
http,facenow.tk,tk,facenow.tk,,,0,192.186.255.4,10,2,10,0,0,1,17,"facenow,tk",,2,4.5,0,0,2,7,4.5,0
http,fail-16mp6.stream,stream,fail-16mp6.stream,,,0,192.186.255.4,17,6,17,0,0,1,24,"fail-16mp6,stream",,2,8.0,0,0,2,10,8.0,0
http,fail-85li5.stream,stream,fail-85li5.stream,,,0,192.186.255.4,17,6,17,0,0,1,24,"fail-85li5,stream",,2,8.0,0,0,2,10,8.0,0
http,failure-0vnxs5.stream,stream,failure-0vnxs5.stream,,,0,198.54.117.197,21,6,21,0,0,1,28,"failure-0vnxs5,stream",,2,10.0,0,0,2,14,10.0,0
http,failure-2rvd2.stream,stream,failure-2rvd2.stream,,,0,198.54.117.197,20,6,20,0,0,1,27,"failure-2rvd2,stream",,2,9.5,0,0,2,13,9.5,0
http,failure-3plqf9.stream,stream,failure-3plqf9.stream,,,0,198.23.150.82,21,6,21,0,0,1,28,"failure-3plqf9,stream",,2,10.0,0,0,2,14,10.0,0
http,failure-66wo6.stream,stream,failure-66wo6.stream,,,0,198.54.117.197,20,6,20,0,0,1,27,"failure-66wo6,stream",,2,9.5,0,0,2,13,9.5,0
http,failure-add25.stream,stream,failure-add25.stream,,,0,198.54.117.197,20,6,20,0,0,1,27,"failure-add25,stream",,2,9.5,0,0,2,13,9.5,0
http,failure-mn5.stream,stream,failure-mn5.stream,,,0,198.54.117.197,18,6,18,0,0,1,25,"failure-mn5,stream",,2,8.5,0,0,2,11,8.5,0
http,faiz.my,my,faiz.my,,,0,104.31.65.134,7,2,7,0,0,1,14,"faiz,my",,2,3.0,0,0,2,4,3.0,0
http,fanarticho.com,com,fanarticho.com,,,0,188.165.53.185,14,3,14,0,0,1,21,"fanarticho,com",,2,6.5,0,0,2,10,6.5,0
http,faringlvjvdr.xyz,xyz,faringlvjvdr.xyz,,,0,192.64.119.196,16,3,16,0,0,1,23,"faringlvjvdr,xyz",,2,7.5,0,0,2,12,7.5,0
http,fastbestgoldtheclicks.icu,icu,fastbestgoldtheclicks.icu,,,0,192.64.119.196,25,3,25,0,0,1,32,"fastbestgoldtheclicks,icu",,2,12.0,0,0,2,21,12.0,0
http,fatehmedia.site,site,fatehmedia.site,,,0,198.54.117.197,15,4,15,0,0,1,22,"fatehmedia,site",,2,7.0,0,0,2,10,7.0,0
http,fayanscimustafa.com,com,fayanscimustafa.com,,,0,31.186.8.89,19,3,19,0,0,1,26,"fayanscimustafa,com",,2,9.0,0,0,2,15,9.0,0
http,fclqtppusjj.cn,cn,fclqtppusjj.cn,,,0,157.122.62.194,14,2,14,0,0,1,21,"fclqtppusjj,cn",,2,6.5,0,0,2,11,6.5,0
http,fedora-hosting.com,com,fedora-hosting.com,,,0,95.215.9.99,18,3,18,0,0,1,25,"fedora-hosting,com",,2,8.5,0,0,2,14,8.5,0
http,fellows.com.br,com.br,fellows.com.br,,,0,192.185.177.48,14,6,14,0,0,2,21,"fellows,com,br",,3,4.0,0,0,3,7,4.0,0
http,fernandomedeiros.com,com,fernandomedeiros.com,,,0,162.221.187.186,20,3,20,0,0,1,27,"fernandomedeiros,com",,2,9.5,0,0,2,16,9.5,0
http,fffjapan.org,org,fffjapan.org,,,0,121.50.42.103,12,3,12,0,0,1,19,"fffjapan,org",,2,5.5,0,0,2,8,5.5,0
http,fhotmail.com,com,fhotmail.com,,,0,52.164.206.56,12,3,12,0,0,1,19,"fhotmail,com",,2,5.5,0,0,2,8,5.5,0
http,fightpower.net,net,fightpower.net,,,0,64.98.145.30,14,3,14,0,0,1,21,"fightpower,net",,2,6.5,0,0,2,10,6.5,0
http,fileget.co.kr,co.kr,fileget.co.kr,,,0,183.110.214.115,13,5,13,0,0,2,20,"fileget,co,kr",,3,3.6666666666666665,0,0,3,7,3.6666666666666665,0
http,fileservice.ga,ga,fileservice.ga,,,0,183.110.214.115,14,2,14,0,0,1,21,"fileservice,ga",,2,6.5,0,0,2,11,6.5,0
http,film-international.com,com,film-international.com,,,0,104.27.134.85,22,3,22,0,0,1,29,"film-international,com",,2,10.5,0,0,2,18,10.5,0
http,findhere.org,org,findhere.org,,,0,108.61.203.22,12,3,12,0,0,1,19,"findhere,org",,2,5.5,0,0,2,8,5.5,0
http,finnigans.org.uk,org.uk,finnigans.org.uk,,,0,87.117.242.30,16,6,16,0,0,2,23,"finnigans,org,uk",,3,4.666666666666667,0,0,3,9,4.666666666666667,0
http,firstfirst.net,net,firstfirst.net,,,0,185.53.178.24,14,3,14,0,0,1,21,"firstfirst,net",,2,6.5,0,0,2,10,6.5,0
http,fitonutrient.com,com,fitonutrient.com,,,0,134.0.11.131,16,3,16,0,0,1,23,"fitonutrient,com",,2,7.5,0,0,2,12,7.5,0
http,fixfreechecktypetheclicks.icu,icu,fixfreechecktypetheclicks.icu,,,0,134.0.11.131,29,3,29,0,0,1,36,"fixfreechecktypetheclicks,icu",,2,14.0,0,0,2,25,14.0,0
http,fjadon.ddns.net,ddns.net,fjadon.ddns.net,,,0,134.0.11.131,15,8,15,0,0,2,22,"fjadon,ddns,net",,3,4.333333333333333,0,0,3,6,4.333333333333333,0
http,flashlightmarket.com,com,flashlightmarket.com,,,0,104.28.13.184,20,3,20,0,0,1,27,"flashlightmarket,com",,2,9.5,0,0,2,16,9.5,0
http,flightcasefilms.com,com,flightcasefilms.com,,,0,91.218.127.180,19,3,19,0,0,1,26,"flightcasefilms,com",,2,9.0,0,0,2,15,9.0,0
http,floridasinatra.win,win,floridasinatra.win,,,0,91.218.127.180,18,3,18,0,0,1,25,"floridasinatra,win",,2,8.5,0,0,2,14,8.5,0
http,fm.zhibo.ba,ba,zhibo.ba,,,0,203.195.177.131,11,2,8,0,0,2,18,"fm,zhibo,ba",,3,3.0,0,0,3,5,3.0,0
http,foetschl.at,at,foetschl.at,,,0,37.235.63.118,11,2,11,0,0,1,18,"foetschl,at",,2,5.0,0,0,2,8,5.0,0
http,foodmonster.com,com,foodmonster.com,,,0,168.61.170.23,15,3,15,0,0,1,22,"foodmonster,com",,2,7.0,0,0,2,11,7.0,0
http,foreclousures.com,com,foreclousures.com,,,0,192.64.147.164,17,3,17,0,0,1,24,"foreclousures,com",,2,8.0,0,0,2,13,8.0,0
http,forhealthatividadesfisicas.com,com,forhealthatividadesfisicas.com,,,0,189.38.86.17,30,3,30,0,0,1,37,"forhealthatividadesfisicas,com",,2,14.5,0,0,2,26,14.5,0
http,fortalecergroup.com.br,com.br,fortalecergroup.com.br,,,0,191.6.205.197,22,6,22,0,0,2,29,"fortalecergroup,com,br",,3,6.666666666666667,0,0,3,15,6.666666666666667,0
http,foto-eppler.de,de,foto-eppler.de,,,0,46.252.16.192,14,2,14,0,0,1,21,"foto-eppler,de",,2,6.5,0,0,2,11,6.5,0
